Time,Error,PID_Output,PWM_Left,PWM_Right
44203,1.00,36.13,176,103
44224,1.00,35.93,175,104
44245,1.00,35.76,175,104
44266,1.00,35.62,175,104
44287,1.00,35.51,175,104
44308,1.00,35.41,175,104
44329,1.00,35.34,175,104
44350,1.00,35.28,175,104
44371,1.00,35.23,175,104
44392,0.00,-1.05,138,141
44413,-1.00,-38.40,101,178
44434,-1.00,-38.21,101,178
44455,-1.00,-37.69,102,177
44476,-1.00,-37.21,102,177
44497,-1.00,-36.81,103,176
44518,-1.00,-36.48,103,176
44539,-1.00,-36.21,103,176
44560,-1.00,-35.99,104,175
44581,-4.00,-146.03,0,180
44602,-4.00,-145.86,0,180
44623,-4.00,-144.93,0,180
44644,-4.00,-144.05,0,180
44665,-4.00,-143.31,0,180
44686,-1.00,-32.49,107,172
44707,-1.00,-32.02,107,172
44728,-1.00,-32.43,107,172
44749,-1.00,-32.88,107,172
44770,-1.00,-33.26,106,173
44791,0.00,3.16,143,136
44812,0.00,2.89,142,137
44833,1.00,38.65,178,101
44854,4.00,147.51,180,0
44875,3.00,111.92,180,28
44896,3.00,110.72,180,29
44917,3.00,109.69,180,30
44938,3.00,108.84,180,31
44959,3.00,108.14,180,31
44980,3.00,107.57,180,32
45001,3.00,107.10,180,32
45022,3.00,106.72,180,33
45043,3.00,106.41,180,33
45064,3.00,106.15,180,33
45085,3.00,105.94,180,34
45106,3.00,105.77,180,34
45127,3.00,105.63,180,34
45148,3.00,105.51,180,34
45169,3.00,105.42,180,34
45190,3.00,105.34,180,34
45211,3.00,105.28,180,34
45232,3.00,105.23,180,34
45253,3.00,105.19,180,34
45274,3.00,105.15,180,34
45295,3.00,105.13,180,34
45316,3.00,105.10,180,34
45337,3.00,105.08,180,34
45358,3.00,105.07,180,34
45379,3.00,105.06,180,34
45400,3.00,105.05,180,34
45421,3.00,105.04,180,34
45442,3.00,105.03,180,34
45463,3.00,105.03,180,34
45484,1.00,32.55,172,107
45505,1.00,31.39,171,108
45526,0.00,-4.43,135,144
45547,-1.00,-41.20,98,180
45568,-4.00,-150.72,0,180
45589,-3.00,-113.01,26,180
45610,-3.00,-111.39,28,180
45631,-3.00,-110.21,29,180
45652,-3.00,-109.25,30,180
45673,-3.00,-108.48,31,180
45694,-3.00,-107.85,32,180
45715,-3.00,-107.33,32,180
45736,-3.00,-106.90,33,180
45757,-3.00,-106.56,33,180
45778,-3.00,-106.27,33,180
45799,-3.00,-106.04,33,180
45820,-3.00,-105.85,34,180
45841,-3.00,-105.70,34,180
45862,-3.00,-105.57,34,180
45883,-3.00,-105.47,34,180
45904,-3.00,-105.38,34,180
45925,-3.00,-105.31,34,180
45946,-3.00,-105.26,34,180
45967,-3.00,-105.21,34,180
45988,-3.00,-105.17,34,180
46009,-3.00,-105.14,34,180
46030,-4.00,-141.86,0,180
46051,-4.00,-141.82,0,180
46072,-1.00,-31.31,108,171
46093,0.00,5.67,145,134
46114,1.00,41.82,180,98
46135,1.00,40.95,180,99
46156,1.00,39.92,179,100
46177,1.00,39.03,179,100
46198,1.00,38.30,178,101
46219,3.00,111.18,180,28
46240,3.00,110.67,180,29
46261,3.00,109.73,180,30
46282,3.00,108.88,180,31
46303,3.00,108.18,180,31
46324,3.00,107.60,180,32
46345,3.00,107.13,180,32
46366,3.00,106.74,180,33
46387,3.00,106.42,180,33
46408,4.00,142.40,180,0
46429,4.00,142.76,180,0
46450,1.00,32.16,172,107
46471,1.00,31.77,171,108
46492,1.00,32.22,172,107
46513,1.00,32.71,172,107
46534,4.00,141.84,180,0
46555,4.00,142.39,180,0
46576,4.00,143.79,180,0
46597,3.00,106.63,180,33
46618,3.00,106.07,180,33
46639,3.00,105.83,180,34
46660,3.00,105.68,180,34
46681,3.00,105.55,180,34
46702,3.00,105.45,180,34
46723,3.00,105.37,180,34
46744,3.00,105.30,180,34
46765,3.00,105.25,180,34
46786,3.00,105.20,180,34
46807,3.00,105.17,180,34
46828,3.00,105.14,180,34
46849,1.00,32.64,172,107
46870,1.00,31.46,171,108
46891,1.00,31.87,171,108
46912,0.00,-3.83,136,143
46933,0.00,-3.94,136,143
46954,-1.00,-40.08,99,180
46975,-1.00,-39.48,100,179
46996,-4.00,-148.94,0,180
47017,-4.00,-148.24,0,180
47038,-4.00,-146.88,0,180
47059,-4.00,-145.64,0,180
47080,-4.00,-144.62,0,180
47101,-4.00,-143.78,0,180
47122,-4.00,-143.09,0,180
47143,-4.00,-142.53,0,180
47164,-1.00,-33.36,106,173
47185,-1.00,-31.25,108,171
47206,0.00,4.66,144,135
47227,0.00,4.66,144,135
47248,1.00,40.18,180,99
47269,1.00,40.05,180,99
47290,1.00,39.25,179,100
47311,1.00,38.50,178,101
47332,1.00,37.86,177,102
47353,1.00,37.34,177,102
47374,1.00,36.92,176,103
47395,1.00,36.57,176,103
47416,1.00,36.28,176,103
47437,1.00,36.05,176,103
47458,1.00,35.86,175,104
47479,1.00,35.70,175,104
47500,1.00,35.57,175,104
47521,1.00,35.47,175,104
47542,1.00,35.38,175,104
47563,1.00,35.31,175,104
47584,0.00,-1.48,138,141
47605,-1.00,-37.76,102,177
47626,-1.00,-38.10,101,178
47647,-1.00,-37.66,102,177
47668,-1.00,-37.20,102,177
47689,-1.00,-36.80,103,176
47710,-1.00,-36.47,103,176
47731,-1.00,-36.20,103,176
47752,-1.00,-35.98,104,175
47773,-1.00,-35.81,104,175
47794,-1.00,-35.66,104,175
47815,-4.00,-144.25,0,180
47836,-4.00,-145.88,0,180
47857,-4.00,-145.16,0,180
47878,-1.00,-35.56,104,175
47899,-1.00,-33.07,106,173
47920,-1.00,-33.07,106,173
47941,-1.00,-33.37,106,173
47962,-1.00,-33.66,106,173
47983,-1.00,-33.90,106,173
48004,-1.00,-34.10,105,174
48025,-1.00,-34.26,105,174
48046,-1.00,-34.40,105,174
48067,0.00,2.23,142,137
48088,0.00,2.13,142,137
48109,0.00,1.79,141,138
48130,0.00,1.47,141,138
48151,1.00,37.95,177,102
48172,1.00,37.72,177,102
48193,1.00,37.27,177,102
48214,1.00,36.86,176,103
48235,1.00,36.52,176,103
48256,3.00,109.73,180,30
48277,3.00,109.48,180,30
48298,3.00,108.76,180,31
48319,3.00,108.09,180,31
48340,3.00,107.53,180,32
48361,3.00,107.07,180,32
48382,3.00,106.69,180,33
48403,3.00,106.38,180,33
48424,3.00,106.13,180,33
48445,3.00,105.93,180,34
48466,3.00,105.76,180,34
48487,1.00,32.14,172,107
48508,1.00,32.04,172,107
48529,1.00,32.49,172,107
48550,1.00,32.93,172,107
48571,1.00,33.31,173,106
48592,1.00,33.62,173,106
48613,0.00,-2.37,137,142
48634,0.00,-2.74,137,142
48655,-1.00,-38.60,101,178
48676,-1.00,-38.76,101,178
48697,-1.00,-38.20,101,178
48718,-1.00,-37.63,102,177
48739,-4.00,-147.38,0,180
48760,-1.00,-38.24,101,178
48781,-1.00,-35.39,104,175
48802,-1.00,-34.98,105,174
48823,-1.00,-34.94,105,174
48844,-1.00,-34.94,105,174
48865,0.00,1.79,141,138
48886,0.00,1.77,141,138
48907,0.00,1.49,141,138
48928,0.00,1.23,141,138
48949,0.00,1.01,141,138
48970,0.00,0.82,140,139
48991,1.00,37.41,177,102
49012,1.00,37.28,177,102
49033,1.00,36.91,176,103
49054,1.00,36.57,176,103
49075,1.00,36.29,176,103
49096,1.00,36.05,176,103
49117,1.00,35.86,175,104
49138,0.00,-0.53,139,140
49159,0.00,-1.24,138,141
49180,-1.00,-37.87,102,177
49201,-1.00,-37.67,102,177
49222,-1.00,-37.23,102,177
49243,-1.00,-36.83,103,176
49264,-1.00,-36.50,103,176
49285,-1.00,-36.23,103,176
49306,-1.00,-36.00,103,176
49327,-1.00,-35.82,104,175
49348,-1.00,-35.67,104,175
49369,-1.00,-35.55,104,175
49390,-1.00,-35.45,104,175
49411,-4.00,-145.59,0,180
49432,-4.00,-145.49,0,180
49453,-4.00,-144.63,0,180
49474,-1.00,-35.09,104,175
49495,-1.00,-32.68,107,172
49516,-1.00,-32.75,107,172
49537,0.00,3.64,143,136
49558,0.00,3.29,143,136
49579,1.00,39.48,179,100
49600,1.00,38.98,178,101
49621,1.00,38.30,178,101
49642,1.00,37.71,177,102
49663,1.00,37.21,177,102
49684,1.00,36.81,176,103
49705,1.00,36.48,176,103
49726,1.00,36.21,176,103
49747,1.00,35.99,175,104
49768,1.00,35.81,175,104
49789,3.00,108.14,180,31
49810,3.00,109.17,180,30
49831,3.00,108.65,180,31
49852,3.00,108.02,180,31
49873,3.00,107.47,180,32
49894,3.00,107.02,180,32
49915,3.00,106.66,180,33
49936,3.00,106.35,180,33
49957,3.00,106.11,180,33
49978,3.00,105.91,180,34
49999,3.00,105.74,180,34
50020,3.00,105.61,180,34
50041,3.00,105.50,180,34
50062,3.00,105.41,180,34
50083,3.00,105.33,180,34
50104,3.00,105.27,180,34
50125,3.00,105.22,180,34
50146,3.00,105.18,180,34
50167,3.00,105.15,180,34
50188,3.00,105.12,180,34
50209,3.00,105.10,180,34
50230,3.00,105.08,180,34
50251,3.00,105.07,180,34
50272,3.00,105.05,180,34
50293,3.00,105.04,180,34
50314,3.00,105.04,180,34
50335,3.00,105.03,180,34
50356,3.00,105.02,180,34
50377,3.00,105.02,180,34
50398,3.00,105.02,180,34
50419,3.00,105.01,180,34
50440,3.00,105.01,180,34
50461,3.00,105.01,180,34
50482,3.00,105.01,180,34
50503,3.00,105.01,180,34
50524,3.00,105.00,180,34
50545,3.00,105.00,180,34
50566,3.00,105.00,180,34
50587,3.00,105.00,180,34
50608,1.00,31.52,171,108
50629,1.00,31.54,171,108
50650,-1.00,-41.40,98,180
50671,-4.00,-149.58,0,180
50692,-3.00,-113.59,26,180
50713,-3.00,-112.08,27,180
50734,-3.00,-110.80,29,180
50755,-3.00,-109.75,30,180
50776,-3.00,-108.88,31,180
50797,-3.00,-108.18,31,180
50818,-3.00,-107.60,32,180
50839,-3.00,-107.13,32,180
50860,-3.00,-106.74,33,180
50881,-3.00,-106.42,33,180
50902,-3.00,-106.16,33,180
50923,-3.00,-105.95,34,180
50944,-3.00,-105.78,34,180
50965,-3.00,-105.64,34,180
50986,-3.00,-105.52,34,180
51007,-3.00,-105.43,34,180
51028,-3.00,-105.35,34,180
51049,-3.00,-105.29,34,180
51070,-3.00,-105.23,34,180
51091,-3.00,-105.19,34,180
51112,-3.00,-105.16,34,180
51133,-3.00,-105.13,34,180
51154,-3.00,-105.10,34,180
51175,-3.00,-105.09,34,180
51196,-3.00,-105.07,34,180
51217,-3.00,-105.06,34,180
51238,-3.00,-105.05,34,180
51259,-3.00,-105.04,34,180
51280,-3.00,-105.03,34,180
51301,-3.00,-105.03,34,180
51322,-3.00,-105.02,34,180
51343,-4.00,-141.25,0,180
51364,-4.00,-141.83,0,180
51385,-1.00,-31.39,108,171
51406,1.00,41.84,180,98
51427,1.00,41.83,180,98
51448,1.00,40.77,180,99
51469,1.00,39.75,179,100
51490,3.00,111.36,180,28
51511,3.00,111.81,180,28
51532,3.00,110.80,180,29
51553,3.00,109.78,180,30
51574,3.00,108.92,180,31
51595,3.00,108.20,180,31
51616,3.00,107.62,180,32
51637,3.00,107.14,180,32
51658,3.00,106.75,180,33
51679,3.00,106.43,180,33
51700,3.00,106.17,180,33
51721,3.00,105.96,180,34
51742,3.00,105.79,180,34
51763,1.00,33.17,173,106
51784,1.00,31.90,171,108
51805,1.00,32.23,172,107
51826,1.00,32.70,172,107
51847,-1.00,-39.87,100,179
51868,-1.00,-40.09,99,180
51889,-1.00,-39.33,100,179
51910,-4.00,-148.79,0,180
51931,-3.00,-111.87,28,180
51952,-3.00,-109.96,30,180
51973,-3.00,-108.96,31,180
51994,-3.00,-108.22,31,180
52015,-3.00,-107.63,32,180
52036,-3.00,-107.15,32,180
52057,-3.00,-106.76,33,180
52078,-3.00,-106.44,33,180
52099,-3.00,-106.18,33,180
52120,-3.00,-105.96,34,180
52141,-4.00,-142.03,0,180
52162,-4.00,-142.46,0,180
52183,-4.00,-142.13,0,180
52204,-1.00,-33.05,106,173
52225,-1.00,-31.00,108,171
52246,-1.00,-31.38,108,171
52267,1.00,40.99,180,99
52288,1.00,41.02,180,98
52309,1.00,40.09,180,99
52330,1.00,39.19,179,100
52351,1.00,38.43,178,101
52372,1.00,37.80,177,102
52393,1.00,37.29,177,102
52414,1.00,36.88,176,103
52435,1.00,36.53,176,103
52456,1.00,36.26,176,103
52477,1.00,36.03,176,103
52498,1.00,35.84,175,104
52519,1.00,35.69,175,104
52540,1.00,35.56,175,104
52561,1.00,35.46,175,104
52582,1.00,35.38,175,104
52603,1.00,35.31,175,104
52624,1.00,35.25,175,104
52645,1.00,35.21,175,104
52666,1.00,35.17,175,104
52687,-1.00,-38.34,101,178
52708,-1.00,-38.35,101,178
52729,-1.00,-37.83,102,177
52750,-1.00,-37.33,102,177
52771,-1.00,-36.91,103,176
52792,-1.00,-36.56,103,176
52813,-4.00,-144.99,0,180
52834,-4.00,-146.48,0,180
52855,-4.00,-145.66,0,180
52876,-4.00,-144.68,0,180
52897,-4.00,-143.83,0,180
52918,-4.00,-143.14,0,180
52939,-4.00,-142.57,0,180
52960,-1.00,-33.39,106,173
52981,-1.00,-31.28,108,171
53002,-1.00,-31.60,108,171
53023,-1.00,-32.17,107,172
53044,0.00,4.06,144,135
53065,0.00,3.63,143,136
53086,1.00,39.25,179,100
53107,4.00,148.00,180,0
53128,3.00,111.32,180,28
53149,3.00,111.22,180,28
53170,3.00,110.24,180,29
53191,3.00,109.31,180,30
53212,3.00,108.53,180,31
53233,3.00,107.89,180,32
53254,3.00,107.36,180,32
53275,3.00,106.93,180,33
53296,3.00,106.58,180,33
53317,3.00,106.29,180,33
53338,3.00,106.06,180,33
53359,3.00,105.86,180,34
53380,3.00,105.71,180,34
53401,3.00,105.58,180,34
53422,3.00,105.47,180,34
53443,3.00,105.39,180,34
53464,3.00,105.32,180,34
53485,3.00,105.26,180,34
53506,3.00,105.21,180,34
53527,3.00,105.17,180,34
53548,3.00,105.14,180,34
53569,3.00,105.12,180,34
53590,3.00,105.09,180,34
53611,3.00,105.08,180,34
53632,3.00,105.06,180,34
53653,3.00,105.05,180,34
53674,3.00,105.04,180,34
53695,3.00,105.03,180,34
53716,3.00,105.03,180,34
53737,1.00,31.54,171,108
53758,1.00,31.56,171,108
53779,-1.00,-40.89,99,180
53800,-4.00,-149.65,0,180
53821,-4.00,-150.46,0,180
53842,-3.00,-112.19,27,180
53863,-3.00,-110.63,29,180
53884,-3.00,-109.57,30,180
53905,-3.00,-108.73,31,180
53926,-3.00,-108.05,31,180
53947,-3.00,-107.50,32,180
53968,-3.00,-107.04,32,180
53989,-3.00,-106.67,33,180
54010,-3.00,-106.37,33,180
54031,-3.00,-106.12,33,180
54052,-3.00,-105.91,34,180
54073,-3.00,-105.75,34,180
54094,-3.00,-105.61,34,180
54115,-3.00,-105.50,34,180
54136,-3.00,-105.41,34,180
54157,-3.00,-105.33,34,180
54178,-3.00,-105.27,34,180
54199,-3.00,-105.22,34,180
54220,-3.00,-105.18,34,180
54241,-4.00,-141.89,0,180
54262,-4.00,-141.85,0,180
54283,-1.00,-31.34,108,171
54304,0.00,5.15,145,134
54325,1.00,41.38,180,98
54346,1.00,41.16,180,98
54367,1.00,40.18,180,99
54388,1.00,39.25,179,100
54409,1.00,38.48,178,101
54430,1.00,37.85,177,102
54451,1.00,37.33,177,102
54472,1.00,36.91,176,103
54493,1.00,36.56,176,103
54514,3.00,108.75,180,31
54535,3.00,109.67,180,30
54556,3.00,109.06,180,30
54577,3.00,108.35,180,31
54598,3.00,107.75,180,32
54619,3.00,107.25,180,32
54640,3.00,106.84,180,33
54661,3.00,106.50,180,33
54682,3.00,106.23,180,33
54703,3.00,106.01,180,33
54724,3.00,105.82,180,34
54745,3.00,105.67,180,34
54766,3.00,105.55,180,34
54787,3.00,105.45,180,34
54808,3.00,105.37,180,34
54829,3.00,105.30,180,34
54850,3.00,105.25,180,34
54871,3.00,105.20,180,34
54892,3.00,105.16,180,34
54913,3.00,105.13,180,34
54934,3.00,105.11,180,34
54955,3.00,105.09,180,34
54976,3.00,105.07,180,34
54997,3.00,105.06,180,34
55018,3.00,105.05,180,34
55039,3.00,105.04,180,34
55060,1.00,32.56,172,107
55081,1.00,31.40,171,108
55102,1.00,31.82,171,108
55123,0.00,-3.87,136,143
55144,-1.00,-40.21,99,180
55165,-1.00,-40.18,99,180
55186,-4.00,-149.60,0,180
55207,-4.00,-148.79,0,180
55228,-4.00,-147.33,0,180
55249,-4.00,-146.02,0,180
55270,-3.00,-108.18,31,180
55291,-4.00,-143.53,0,180
55312,-4.00,-143.65,0,180
55333,-4.00,-143.09,0,180
55354,-4.00,-142.55,0,180
55375,-4.00,-142.09,0,180
55396,-4.00,-141.71,0,180
55417,-1.00,-32.68,107,172
55438,-1.00,-30.70,109,170
55459,0.00,5.61,145,134
55480,1.00,41.19,180,98
55501,1.00,40.91,180,99
55522,1.00,39.96,179,100
55543,1.00,39.08,179,100
55564,1.00,38.34,178,101
55585,1.00,37.73,177,102
55606,1.00,37.23,177,102
55627,1.00,36.83,176,103
55648,1.00,36.49,176,103
55669,1.00,36.22,176,103
55690,1.00,36.00,175,104
55711,1.00,35.82,175,104
55732,1.00,35.67,175,104
55753,1.00,35.55,175,104
55774,1.00,35.45,175,104
55795,1.00,35.37,175,104
55816,1.00,35.30,175,104
55837,1.00,35.24,175,104
55858,1.00,35.20,175,104
55879,1.00,35.16,175,104
55900,0.00,-1.10,138,141
55921,-1.00,-37.94,102,177
55942,-1.00,-38.32,101,178
55963,-1.00,-37.85,102,177
55984,-1.00,-37.35,102,177
56005,-1.00,-36.93,103,176
56026,-4.00,-146.80,0,180
56047,-4.00,-146.48,0,180
56068,-4.00,-145.44,0,180
56089,-4.00,-144.47,0,180
56110,-4.00,-143.66,0,180
56131,-4.00,-142.99,0,180
56152,-4.00,-142.45,0,180
56173,-1.00,-31.78,108,171
56194,-1.00,-31.44,108,171
56215,-1.00,-31.96,108,171
56236,-1.00,-32.49,107,172
56257,-1.00,-32.94,107,172
56278,-1.00,-33.32,106,173
56299,0.00,2.61,142,137
56320,1.00,39.68,179,100
56341,1.00,39.25,179,100
56362,1.00,38.54,178,101
56383,1.00,37.91,177,102
56404,1.00,37.38,177,102
56425,1.00,36.95,176,103
56446,1.00,36.59,176,103
56467,1.00,36.30,176,103
56488,1.00,36.06,176,103
56509,3.00,108.35,180,31
56530,3.00,109.34,180,30
56551,3.00,108.78,180,31
56572,3.00,108.13,180,31
56593,3.00,107.57,180,32
56614,3.00,107.10,180,32
56635,3.00,106.72,180,33
56656,3.00,106.40,180,33
56677,4.00,142.39,180,0
56698,1.00,32.53,172,107
56719,1.00,32.18,172,107
56740,1.00,32.57,172,107
56761,1.00,33.00,172,107
56782,1.00,33.36,173,106
56803,1.00,33.66,173,106
56824,1.00,33.90,173,106
56845,0.00,-2.64,137,142
56866,0.00,-2.47,137,142
56887,-1.00,-38.30,101,178
56908,-1.00,-38.51,101,178
56929,-1.00,-37.99,102,177
56950,-1.00,-37.46,102,177
56971,-1.00,-37.02,102,177
56992,-1.00,-36.65,103,176
57013,-1.00,-36.35,103,176
57034,-1.00,-36.10,103,176
57055,-1.00,-35.90,104,175
57076,-1.00,-35.74,104,175
57097,0.00,1.14,141,138
57118,0.00,1.24,141,138
57139,0.00,1.06,141,138
57160,0.00,0.87,140,139
57181,0.00,0.71,140,139
57202,0.00,0.58,140,139
57223,0.00,0.48,140,139
57244,1.00,37.13,177,102
57265,1.00,37.05,177,102
57286,1.00,36.72,176,103
57307,1.00,36.42,176,103
57328,1.00,36.16,176,103
57349,1.00,35.95,175,104
57370,0.00,-0.46,139,140
57391,0.00,-1.18,138,141
57412,-1.00,-37.82,102,177
57433,-1.00,-37.63,102,177
57454,-1.00,-37.20,102,177
57475,-1.00,-36.81,103,176
57496,-1.00,-36.48,103,176
57517,-1.00,-36.21,103,176
57538,-1.00,-35.99,104,175
57559,-1.00,-35.81,104,175
57580,-4.00,-144.38,0,180
57601,-4.00,-145.98,0,180
57622,-4.00,-145.25,0,180
57643,-4.00,-144.34,0,180
57664,-4.00,-143.56,0,180
57685,-4.00,-142.91,0,180
57706,-1.00,-32.16,107,172
57727,-1.00,-31.76,108,171
57748,0.00,4.03,144,135
57769,0.00,4.11,144,135
57790,1.00,39.72,179,100
57811,1.00,39.68,179,100
57832,1.00,38.95,178,101
57853,1.00,38.25,178,101
57874,1.00,37.66,177,102
57895,1.00,37.18,177,102
57916,1.00,36.78,176,103
57937,1.00,36.46,176,103
57958,1.00,36.19,176,103
57979,1.00,35.97,175,104
58000,1.00,35.80,175,104
58021,1.00,35.65,175,104
58042,1.00,35.53,175,104
58063,3.00,108.92,180,31
58084,3.00,108.82,180,31
58105,3.00,108.21,180,31
58126,3.00,107.64,180,32
58147,3.00,107.16,180,32
58168,3.00,106.77,180,33
58189,3.00,106.45,180,33
58210,3.00,106.18,180,33
58231,3.00,105.97,180,34
58252,3.00,105.79,180,34
58273,3.00,105.65,180,34
58294,3.00,105.53,180,34
58315,3.00,105.43,180,34
58336,3.00,105.35,180,34
58357,3.00,105.29,180,34
58378,3.00,105.24,180,34
58399,3.00,105.19,180,34
58420,3.00,105.16,180,34
58441,3.00,105.13,180,34
58462,3.00,105.11,180,34
58483,3.00,105.09,180,34
58504,3.00,105.07,180,34
58525,3.00,105.06,180,34
58546,3.00,105.05,180,34
58567,3.00,105.04,180,34
58588,3.00,105.03,180,34
58609,3.00,105.03,180,34
58630,3.00,105.02,180,34
58651,3.00,105.02,180,34
58672,3.00,105.01,180,34
58693,3.00,105.01,180,34
58714,3.00,105.01,180,34
58735,3.00,105.01,180,34
58756,3.00,105.01,180,34
58777,3.00,105.01,180,34
58798,3.00,105.00,180,34
58819,3.00,105.00,180,34
58840,3.00,105.00,180,34
58861,1.00,31.52,171,108
58882,1.00,31.54,171,108
58903,-1.00,-41.40,98,180
58924,-4.00,-149.58,0,180
58945,-3.00,-113.59,26,180
58966,-3.00,-112.08,27,180
58987,-3.00,-110.80,29,180
59008,-3.00,-109.75,30,180
59029,-3.00,-108.88,31,180
59050,-3.00,-108.18,31,180
59071,-3.00,-107.60,32,180
59092,-3.00,-107.13,32,180
59113,-3.00,-106.74,33,180
59134,-3.00,-106.42,33,180
59155,-3.00,-106.16,33,180
59176,-3.00,-105.95,34,180
59197,-3.00,-105.78,34,180
59218,-3.00,-105.64,34,180
59239,-3.00,-105.52,34,180
59260,-3.00,-105.43,34,180
59281,-3.00,-105.35,34,180
59302,-3.00,-105.29,34,180
59323,-3.00,-105.23,34,180
59344,-3.00,-105.19,34,180
59365,-3.00,-105.16,34,180
59386,-3.00,-105.13,34,180
59407,-3.00,-105.10,34,180
59428,-3.00,-105.09,34,180
59449,-3.00,-105.07,34,180
59470,-3.00,-105.06,34,180
59491,-3.00,-105.05,34,180
59512,-3.00,-105.04,34,180
59533,-3.00,-105.03,34,180
59554,-4.00,-141.26,0,180
59575,-4.00,-141.83,0,180
59596,-1.00,-31.40,108,171
59617,1.00,41.83,180,98
59638,1.00,41.83,180,98
59659,1.00,40.77,180,99
59680,1.00,39.75,179,100
59701,3.00,112.37,180,27
59722,3.00,111.64,180,28
59743,3.00,110.52,180,29
59764,3.00,109.53,180,30
59785,3.00,108.71,180,31
59806,3.00,108.03,180,31
59827,3.00,107.48,180,32
59848,3.00,107.03,180,32
59869,3.00,106.66,180,33
59890,3.00,106.36,180,33
59911,3.00,106.11,180,33
59932,3.00,105.91,180,34
59953,1.00,32.26,172,107
59974,1.00,32.15,172,107
59995,1.00,32.57,172,107
60016,1.00,33.00,173,106
60037,-1.00,-39.61,100,179
60058,-1.00,-39.88,100,179
60079,-1.00,-39.16,100,179
60100,-4.00,-148.65,0,180
60121,-4.00,-148.00,0,180
60142,-3.00,-109.94,30,180
60163,-3.00,-108.75,31,180
60184,-3.00,-108.03,31,180
60205,-3.00,-107.47,32,180
60226,-3.00,-107.02,32,180
60247,-3.00,-106.65,33,180
60268,-3.00,-106.35,33,180
60289,-3.00,-106.10,33,180
60310,-4.00,-142.64,0,180
60331,-4.00,-142.47,0,180
60352,-4.00,-142.07,0,180
60373,-1.00,-31.47,108,171
60394,-1.00,-31.19,108,171
60415,-1.00,-31.75,108,171
60436,1.00,40.66,180,99
60457,1.00,40.74,180,99
60478,1.00,39.86,179,100
60499,1.00,39.00,178,101
60520,1.00,38.27,178,101
60541,1.00,37.68,177,102
60562,1.00,37.19,177,102
60583,1.00,36.79,176,103
60604,1.00,36.47,176,103
60625,1.00,36.20,176,103
60646,1.00,35.98,175,104
60667,1.00,35.80,175,104
60688,1.00,35.66,175,104
60709,1.00,35.54,175,104
60730,1.00,35.44,175,104
60751,1.00,35.36,175,104
60772,1.00,35.29,175,104
60793,1.00,35.24,175,104
60814,0.00,-1.04,138,141
60835,-1.00,-38.39,101,178
60856,-1.00,-38.20,101,178
60877,-1.00,-37.68,102,177
60898,-1.00,-37.20,102,177
60919,-1.00,-36.80,103,176
60940,-1.00,-36.47,103,176
60961,-1.00,-36.21,103,176
60982,-1.00,-35.99,104,175
61003,-4.00,-144.52,0,180
61024,-4.00,-146.10,0,180
61045,-4.00,-145.34,0,180
61066,-4.00,-144.42,0,180
61087,-4.00,-143.62,0,180
61108,-1.00,-34.25,105,174
61129,-1.00,-31.99,108,171
61150,-1.00,-32.18,107,172
61171,-1.00,-32.64,107,172
61192,-1.00,-33.06,106,173
61213,-1.00,-33.42,106,173
61234,0.00,2.53,142,137
61255,0.00,2.87,142,137
61276,0.00,2.47,142,137
61297,1.00,38.78,178,101
61318,3.00,112.38,180,27
61339,3.00,111.21,180,28
61360,3.00,110.10,180,29
61381,3.00,109.18,180,30
61402,3.00,108.42,180,31
61423,3.00,107.79,180,32
61444,3.00,107.29,180,32
61465,3.00,106.87,180,33
61486,3.00,106.53,180,33
61507,3.00,106.25,180,33
61528,3.00,106.02,180,33
61549,3.00,105.84,180,34
61570,3.00,105.68,180,34
61591,3.00,105.56,180,34
61612,3.00,105.46,180,34
61633,3.00,105.37,180,34
61654,3.00,105.31,180,34
61675,3.00,105.25,180,34
61696,3.00,105.21,180,34
61717,3.00,105.17,180,34
61738,3.00,105.14,180,34
61759,3.00,105.11,180,34
61780,3.00,105.09,180,34
61801,3.00,105.08,180,34
61822,3.00,105.06,180,34
61843,3.00,105.05,180,34
61864,3.00,105.04,180,34
61885,3.00,105.03,180,34
61906,3.00,105.03,180,34
61927,3.00,105.02,180,34
61948,1.00,31.54,171,108
61969,1.00,31.55,171,108
61990,-1.00,-40.39,99,180
62011,-1.00,-41.02,98,180
62032,-4.00,-150.38,0,180
62053,-3.00,-112.71,27,180
62074,-3.00,-111.14,28,180
62095,-3.00,-110.00,30,180
62116,-3.00,-109.08,30,180
62137,-3.00,-108.34,31,180
62158,-3.00,-107.73,32,180
62179,-3.00,-107.23,32,180
62200,-3.00,-106.83,33,180
62221,-3.00,-106.50,33,180
62242,-3.00,-106.22,33,180
62263,-3.00,-106.00,33,180
62284,-3.00,-105.82,34,180
62305,-3.00,-105.67,34,180
62326,-3.00,-105.55,34,180
62347,-3.00,-105.45,34,180
62368,-3.00,-105.37,34,180
62389,-3.00,-105.30,34,180
62410,-3.00,-105.25,34,180
62431,-3.00,-105.20,34,180
62452,-3.00,-105.16,34,180
62473,-4.00,-141.88,0,180
62494,-4.00,-141.84,0,180
62515,-1.00,-31.33,108,171
62536,0.00,5.16,145,134
62557,1.00,41.39,180,98
62578,1.00,41.17,180,98
62599,1.00,40.18,180,99
62620,1.00,39.26,179,100
62641,1.00,38.49,178,101
62662,1.00,37.85,177,102
62683,1.00,37.33,177,102
62704,3.00,110.39,180,29
